Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest,startsWithNotNormalize,3,1,0,106,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest,startsWithNormalize,3,1,0,112,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest,startsWithRelative,3,1,0,118,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest,startsWithString,3,1,0,124,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest,endsWithAbsoluteRelative,3,1,0,132,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest,endsWithAbsoluteAbsolute,3,1,0,138,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest,endsWithRelativeRelative,3,1,0,144,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest,endsWithRelativeAbsolute,3,1,0,150,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest,endsWithDifferentFileSystem,3,1,0,156,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest,endsWithBlankRelativeAbsolute,3,1,0,162,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest,endsWithBlankBlank,3,1,0,168,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest,endsWithRelativeBlankAbsolute,3,1,0,174,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest,endsWithRelativeBlankRelative,3,1,0,180,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest,getParentNull,3,1,0,186,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest,getParentWindowsNull,3,1,0,192,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest,get,3,1,1,202,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest2,setup,4,1,0,19,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest2,close,9,1,0,26,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest2,getFileName,8,1,0,39,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest2,getFileNameRootIsNull,4,1,0,51,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest2,getRootReturnBucket,3,1,0,60,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest2,fileWithSameNameAsDir,8,1,0,65,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest2,dirWithSameNameAsFile,8,1,0,77,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest2,createDirWithoutEndSlash,4,1,0,88,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest2,getRootRelativeReturnNull,3,1,0,95,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest2,getRoot,17,4,0,100,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,PathSpecTest2,get,3,1,1,125,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,ProviderSpecTest,setup,3,1,0,25,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,ProviderSpecTest,close,3,1,0,32,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,ProviderSpecTest,readNothing,6,1,0,39,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,ProviderSpecTest,seekable,12,1,0,55,0,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,ProviderSpecTest,seekableRead,10,2,0,79,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,SpecTest,parentOfRelativeSinglePathIsNull,4,1,0,22,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,SpecTest,readAttributes,5,1,0,30,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,SpecTest,installedFileSystemsLoadFromMetaInf,11,3,0,40,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,URISpikeTest,test,13,2,0,22,1,,
s3fs-nio,org.carlspring.cloud.storage.s3fs.spike,URISpikeTest,uriWithSpaces,4,1,0,46,1,,
